,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,VEN_VEL
4887,2021-04-22,1500,26.8,81,2.9
4888,2021-04-22,1600,24.5,97,2.5
4889,2021-04-22,1700,24.7,98,0.1
4890,2021-04-22,1800,24.7,98,0.6
4891,2021-04-22,1900,23.9,98,0.2
4892,2021-04-22,2000,23.7,98,0.1
4893,2021-04-22,2100,23.7,98,0.1
4894,2021-04-22,2200,23.6,98,0.7
4895,2021-04-22,2300,23.9,99,0.8
4896,2021-04-23,0000,24,99,0.7
4897,2021-04-23,0100,24.1,98,0.1
4898,2021-04-23,0200,24,99,0.1
4899,2021-04-23,0300,23.6,99,0
4900,2021-04-23,0400,23.5,99,0
4901,2021-04-23,0500,23.2,99,0
4902,2021-04-23,0600,22.7,99,0
4903,2021-04-23,0700,22.9,99,0
4904,2021-04-23,0800,22.6,99,0
4905,2021-04-23,0900,22.6,99,0
4906,2021-04-23,1000,23.4,99,0.2
4907,2021-04-23,1100,25.4,95,0.7
4908,2021-04-23,1200,26.4,82,1.6
4909,2021-04-23,1300,28.1,75,1.4
4910,2021-04-23,1400,29.7,71,1.5
4911,2021-04-23,1500,30.7,67,2.3
4912,2021-04-23,1600,32,60,1.5
4913,2021-04-23,1700,31.1,62,2.1
4914,2021-04-23,1800,32,60,1.4
4915,2021-04-23,1900,32.1,56,1.4
4916,2021-04-23,2000,30.7,68,1.8
4917,2021-04-23,2100,26.8,91,1.7
4918,2021-04-23,2200,25.6,96,0.4
4919,2021-04-23,2300,25.3,97,0.1
4920,2021-04-24,0000,25.4,95,0.5
4921,2021-04-24,0100,25.2,97,0.1
4922,2021-04-24,0200,25,98,1
4923,2021-04-24,0300,25,98,0.5
4924,2021-04-24,0400,24.8,98,0.1
4925,2021-04-24,0500,24.6,98,0
4926,2021-04-24,0600,24.6,98,0
4927,2021-04-24,0700,24.5,99,0
4928,2021-04-24,0800,24.5,99,0
4929,2021-04-24,0900,24.4,99,0
4930,2021-04-24,1000,25,99,0
4931,2021-04-24,1100,27.1,88,0.3
4932,2021-04-24,1200,28.7,75,0.9
4933,2021-04-24,1300,29.1,75,1.4
4934,2021-04-24,1400,29.9,68,1.6
4935,2021-04-24,1500,25.9,96,1.5
4936,2021-04-24,1600,30.5,78,0.2
4937,2021-04-24,1700,24.9,96,0.1
4938,2021-04-24,1800,25,96,0.1
4939,2021-04-24,1900,25.9,93,0
4940,2021-04-24,2000,25.6,93,0
4941,2021-04-24,2100,25.1,97,0
4942,2021-04-24,2200,24.9,98,0
4943,2021-04-24,2300,25,98,0
4944,2021-04-25,0000,24.6,98,0
4945,2021-04-25,0100,24.2,97,0
4946,2021-04-25,0200,24.2,98,0
4947,2021-04-25,0300,24.3,98,0
4948,2021-04-25,0400,24.1,99,0
4949,2021-04-25,0500,24.1,99,0
4950,2021-04-25,0600,23.8,99,0
4951,2021-04-25,0700,23.7,99,0
4952,2021-04-25,0800,23.4,99,0
4953,2021-04-25,0900,23.6,99,0
4954,2021-04-25,1000,23.8,99,0
4955,2021-04-25,1100,26.2,98,0.9
4956,2021-04-25,1200,29.2,76,0.6
4957,2021-04-25,1300,30.1,69,0.9
4958,2021-04-25,1400,29.7,69,1.2
4959,2021-04-25,1500,32.4,61,1.5
4960,2021-04-25,1600,32.6,60,1.9
4961,2021-04-25,1700,32.5,57,1.7
4962,2021-04-25,1800,30.8,67,1.1
4963,2021-04-25,1900,31.8,68,1.5
4964,2021-04-25,2000,30,75,1.1
4965,2021-04-25,2100,28.4,80,0.3
4966,2021-04-25,2200,24.9,90,3.5
4967,2021-04-25,2300,24.6,98,0.2
4968,2021-04-26,0000,24.8,98,0.2
4969,2021-04-26,0100,24.9,99,0
4970,2021-04-26,0200,25.1,99,0
4971,2021-04-26,0300,25,99,0
4972,2021-04-26,0400,24.8,99,0
4973,2021-04-26,0500,24.6,99,0
4974,2021-04-26,0600,24.4,99,0
4975,2021-04-26,0700,24.3,99,0
4976,2021-04-26,0800,24.3,99,0
4977,2021-04-26,0900,23.9,99,0
4978,2021-04-26,1000,24.8,99,0.2
4979,2021-04-26,1100,25.9,97,1.5
4980,2021-04-26,1200,28.3,79,1.8
4981,2021-04-26,1300,29.8,73,1
4982,2021-04-26,1400,30.6,69,1.9
4983,2021-04-26,1500,30.7,73,2.1
4984,2021-04-26,1600,32.2,63,2.5
4985,2021-04-26,1700,31.7,63,0.5
4986,2021-04-26,1800,31.3,62,1.2
4987,2021-04-26,1900,30.8,70,1.4
4988,2021-04-26,2000,30,72,1.2
4989,2021-04-26,2100,27.9,73,1.7
4990,2021-04-26,2200,26.9,80,0.4
4991,2021-04-26,2300,26.6,78,0.5
4992,2021-04-27,0000,26.2,83,0
4993,2021-04-27,0100,25.3,93,0
4994,2021-04-27,0200,25,95,0
4995,2021-04-27,0300,24.9,96,0
4996,2021-04-27,0400,24.7,97,0
4997,2021-04-27,0500,24.5,98,0
4998,2021-04-27,0600,24.2,98,0
4999,2021-04-27,0700,24.4,98,0
5000,2021-04-27,0800,24.1,98,0
5001,2021-04-27,0900,24,99,0
5002,2021-04-27,1000,24.4,99,0
5003,2021-04-27,1100,26.4,93,0.4
5004,2021-04-27,1200,29.9,71,0.6
5005,2021-04-27,1300,30,67,0.9
5006,2021-04-27,1400,30.9,68,1.7
5007,2021-04-27,1500,30.3,69,1.8
5008,2021-04-27,1600,31.5,63,1.7
5009,2021-04-27,1700,31.4,63,2.3
5010,2021-04-27,1800,30.6,66,0.9
5011,2021-04-27,1900,30.4,66,0.7
5012,2021-04-27,2000,29,72,1.2
5013,2021-04-27,2100,27.8,77,0.7
5014,2021-04-27,2200,27.3,80,0.7
5015,2021-04-27,2300,26.7,80,0.4
5016,2021-04-28,0000,26.4,81,0.3
5017,2021-04-28,0100,26.3,83,0
5018,2021-04-28,0200,25.5,92,0
5019,2021-04-28,0300,25.2,94,0
5020,2021-04-28,0400,25.2,93,0
5021,2021-04-28,0500,24.8,95,0
5022,2021-04-28,0600,24.6,97,0
5023,2021-04-28,0700,24.9,96,0.1
5024,2021-04-28,0800,24.9,96,0.2
5025,2021-04-28,0900,24.5,97,0
5026,2021-04-28,1000,25,97,0
5027,2021-04-28,1100,28.6,75,0.7
5028,2021-04-28,1200,30.4,66,0.3
5029,2021-04-28,1300,30,65,0.6
5030,2021-04-28,1400,30.1,66,1.9
5031,2021-04-28,1500,30.8,69,1.9
5032,2021-04-28,1600,33,53,1.1
5033,2021-04-28,1700,32.4,61,1
5034,2021-04-28,1800,32.3,61,2.2
5035,2021-04-28,1900,31.6,59,1.9
5036,2021-04-28,2000,25.7,93,0.9
5037,2021-04-28,2100,25.3,94,0
5038,2021-04-28,2200,25.5,94,0.3
5039,2021-04-28,2300,25.2,92,0.1
5040,2021-04-29,0000,25.5,91,0.1
5041,2021-04-29,0100,25.4,91,0
5042,2021-04-29,0200,24.5,97,0.1
5043,2021-04-29,0300,24.5,98,0
5044,2021-04-29,0400,24.4,98,0.4
5045,2021-04-29,0500,24.5,99,0.8
5046,2021-04-29,0600,24.5,98,0.6
5047,2021-04-29,0700,24.5,98,0
5048,2021-04-29,0800,24.2,99,0
5049,2021-04-29,0900,24,99,0
5050,2021-04-29,1000,24.8,99,0
5051,2021-04-29,1100,27.6,79,0
5052,2021-04-29,1200,29.3,72,0.9
5053,2021-04-29,1300,31.3,65,0.7
5054,2021-04-29,1400,31.7,64,1.1
5055,2021-04-29,1500,31.8,66,2.1
5056,2021-04-29,1600,30.9,64,2.1
5057,2021-04-29,1700,31.8,61,1.8
5058,2021-04-29,1800,31.8,57,1.9
5059,2021-04-29,1900,30.7,68,1.7
5060,2021-04-29,2000,27.7,76,1.3
5061,2021-04-29,2100,27.7,73,1
5062,2021-04-29,2200,24.1,98,1.8
5063,2021-04-29,2300,23.8,98,1.1
5064,2021-04-30,0000,24,99,0
5065,2021-04-30,0100,24.1,99,0
5066,2021-04-30,0200,24.1,99,0
5067,2021-04-30,0300,24.1,99,0
5068,2021-04-30,0400,24,99,0
5069,2021-04-30,0500,24.2,99,0
5070,2021-04-30,0600,24,99,0
5071,2021-04-30,0700,24.2,99,0.2
5072,2021-04-30,0800,23.8,99,0
5073,2021-04-30,0900,23.8,99,0
5074,2021-04-30,1000,24.2,99,0
5075,2021-04-30,1100,26.2,93,0
5076,2021-04-30,1200,28.8,75,0.9
5077,2021-04-30,1300,30.1,69,0.9
5078,2021-04-30,1400,30.6,68,0.8
5079,2021-04-30,1500,32.2,59,0.9
5080,2021-04-30,1600,30.9,60,1.8
5081,2021-04-30,1700,31.5,65,0.5
5082,2021-04-30,1800,32.7,50,1.4
5083,2021-04-30,1900,30.4,66,0.9
5084,2021-04-30,2000,27.4,71,1.9
5085,2021-04-30,2100,26.5,75,0.4
5086,2021-04-30,2200,25.8,89,0.7
5087,2021-04-30,2300,25.7,93,1.5
5088,2021-05-01,0000,24,99,2.4
5089,2021-05-01,0100,23.8,99,1.6
5090,2021-05-01,0200,23.5,99,0.1
5091,2021-05-01,0300,23.5,99,0.4
5092,2021-05-01,0400,23.4,98,1.6
5093,2021-05-01,0500,23.5,98,0.3
5094,2021-05-01,0600,23.7,99,0
5095,2021-05-01,0700,23.9,99,0
5096,2021-05-01,0800,23.7,99,0
5097,2021-05-01,0900,23.6,99,0.8
5098,2021-05-01,1000,23.7,99,0.7
5099,2021-05-01,1100,24.3,98,1.1
5100,2021-05-01,1200,26,92,0.2
5101,2021-05-01,1300,28.7,77,0.4
5102,2021-05-01,1400,30,71,1.1
5103,2021-05-01,1500,29.9,69,1.9
5104,2021-05-01,1600,30.5,65,2.2
5105,2021-05-01,1700,30.6,66,1.7
5106,2021-05-01,1800,30.8,65,1.7
5107,2021-05-01,1900,30.4,65,0.7
5108,2021-05-01,2000,23.7,99,1.2
5109,2021-05-01,2100,24.8,98,0.2
5110,2021-05-01,2200,24.9,99,0
5111,2021-05-01,2300,24.7,99,0.6
5112,2021-05-02,0000,24.5,99,0.3
5113,2021-05-02,0100,24.5,99,0
5114,2021-05-02,0200,24.4,99,0.2
5115,2021-05-02,0300,24.2,99,0.5
5116,2021-05-02,0400,24.1,99,0
5117,2021-05-02,0500,23.9,99,0
5118,2021-05-02,0600,23.7,99,0
5119,2021-05-02,0700,23.6,99,0
5120,2021-05-02,0800,23.3,99,0
5121,2021-05-02,0900,23.1,99,0
5122,2021-05-02,1000,23.7,99,0.5
5123,2021-05-02,1100,25.8,92,1.7
5124,2021-05-02,1200,27.4,79,2.1
5125,2021-05-02,1300,29.1,71,2.1
5126,2021-05-02,1400,31,65,1.5
5127,2021-05-02,1500,31.2,60,1.2
5128,2021-05-02,1600,30.3,63,3.1
5129,2021-05-02,1700,31.7,59,1.7
5130,2021-05-02,1800,32.2,57,2.1
5131,2021-05-02,1900,29.1,71,1.3
5132,2021-05-02,2000,26.5,82,0.8
5133,2021-05-02,2100,26.1,81,0.1
5134,2021-05-02,2200,25.6,87,0.4
5135,2021-05-02,2300,25.3,90,0.5
5136,2021-05-03,0000,25,93,0.2
5137,2021-05-03,0100,24.9,96,0
5138,2021-05-03,0200,24.7,96,0
5139,2021-05-03,0300,24.7,96,0
5140,2021-05-03,0400,24.6,96,0.1
5141,2021-05-03,0500,24.2,98,0
5142,2021-05-03,0600,24.2,99,0
5143,2021-05-03,0700,24.2,99,0.1
5144,2021-05-03,0800,24.3,99,0
5145,2021-05-03,0900,24.2,99,0
5146,2021-05-03,1000,24.6,99,0.1
5147,2021-05-03,1100,27.1,91,0.9
5148,2021-05-03,1200,28.7,78,2.2
5149,2021-05-03,1300,30.4,67,1
5150,2021-05-03,1400,30.2,67,1.5
5151,2021-05-03,1500,31.3,59,1.9
5152,2021-05-03,1600,32.2,60,2.3
5153,2021-05-03,1700,31.1,62,1
5154,2021-05-03,1800,32.7,57,0.2
5155,2021-05-03,1900,25.6,96,1.7
5156,2021-05-03,2000,26.8,78,1
5157,2021-05-03,2100,26.2,83,0.5
5158,2021-05-03,2200,25.4,94,0.1
5159,2021-05-03,2300,25.3,97,0.1
5160,2021-05-04,0000,25.2,96,0.1
5161,2021-05-04,0100,24.9,98,0.1
5162,2021-05-04,0200,25.2,97,0
5163,2021-05-04,0300,24.9,98,0.2
5164,2021-05-04,0400,24.7,98,0
5165,2021-05-04,0500,24.5,99,0
5166,2021-05-04,0600,24.5,99,0
5167,2021-05-04,0700,24.4,99,0
5168,2021-05-04,0800,24.6,99,0
5169,2021-05-04,0900,24.6,99,0
5170,2021-05-04,1000,25.2,99,0
5171,2021-05-04,1100,26.5,95,0.1
5172,2021-05-04,1200,27.1,92,0.6
5173,2021-05-04,1300,28.5,77,2
5174,2021-05-04,1400,30,68,1.9
5175,2021-05-04,1500,29.9,65,0.9
5176,2021-05-04,1600,29.9,68,1.4
5177,2021-05-04,1700,29.5,69,0.4
5178,2021-05-04,1800,27.9,75,1.3
5179,2021-05-04,1900,27.3,75,0.6
5180,2021-05-04,2000,24.7,95,2.8
5181,2021-05-04,2100,24.4,97,0.2
5182,2021-05-04,2200,24.3,97,0.1
5183,2021-05-04,2300,24.2,95,0.2
5184,2021-05-05,0000,24.4,93,0
5185,2021-05-05,0100,24,98,0
5186,2021-05-05,0200,23.9,98,0
5187,2021-05-05,0300,24,97,0.4
5188,2021-05-05,0400,23.8,97,0.2
5189,2021-05-05,0500,23.7,99,0.3
5190,2021-05-05,0600,23.5,99,0.2
5191,2021-05-05,0700,23.5,99,0.1
5192,2021-05-05,0800,23.3,99,0.1
5193,2021-05-05,0900,23.3,99,0.1
5194,2021-05-05,1000,23.8,99,0.3
5195,2021-05-05,1100,25.6,81,0.2
5196,2021-05-05,1200,27.9,73,0.4
5197,2021-05-05,1300,29.4,69,0.6
5198,2021-05-05,1400,29.8,63,0.6
5199,2021-05-05,1500,30.8,61,0.7
5200,2021-05-05,1600,31.7,56,0.7
5201,2021-05-05,1700,29.7,69,1.5
5202,2021-05-05,1800,25.9,90,0.7
5203,2021-05-05,1900,23.8,95,0.6
5204,2021-05-05,2000,24.2,97,0.1
5205,2021-05-05,2100,23.7,96,0.1
5206,2021-05-05,2200,23.8,96,0
5207,2021-05-05,2300,23.7,98,0.1
5208,2021-05-06,0000,23.7,99,0
5209,2021-05-06,0100,23.5,99,1.9
5210,2021-05-06,0200,23.7,99,0
5211,2021-05-06,0300,23.7,99,0
5212,2021-05-06,0400,23.9,99,0.2
5213,2021-05-06,0500,23.7,99,2.4
5214,2021-05-06,0600,23.6,99,2.5
5215,2021-05-06,0700,23.4,99,1.2
5216,2021-05-06,0800,23.4,99,0
5217,2021-05-06,0900,23.3,99,0.1
5218,2021-05-06,1000,23.4,99,0
5219,2021-05-06,1100,23.9,99,0
5220,2021-05-06,1200,23.8,99,0
5221,2021-05-06,1300,24.7,99,0
5222,2021-05-06,1400,26.1,91,0.1
5223,2021-05-06,1500,26.7,83,0.4
5224,2021-05-06,1600,26,87,1.2
5225,2021-05-06,1700,26.1,91,0.5
5226,2021-05-06,1800,27.5,79,0.2
5227,2021-05-06,1900,28.1,74,0
5228,2021-05-06,2000,27.7,76,0
5229,2021-05-06,2100,26.5,86,0
5230,2021-05-06,2200,25.6,95,0
5231,2021-05-06,2300,25,97,0
5232,2021-05-07,0000,25.1,95,0
5233,2021-05-07,0100,24.6,97,0
5234,2021-05-07,0200,24.9,96,0
5235,2021-05-07,0300,25.1,93,0.1
5236,2021-05-07,0400,25.1,94,0
5237,2021-05-07,0500,24.5,96,0.3
5238,2021-05-07,0600,24.1,97,0.1
5239,2021-05-07,0700,23.9,98,0
5240,2021-05-07,0800,23.6,99,0
5241,2021-05-07,0900,23.4,99,0
5242,2021-05-07,1000,24.3,99,0.5
5243,2021-05-07,1100,26.8,82,1.6
5244,2021-05-07,1200,28.8,71,1.5
5245,2021-05-07,1300,30.2,67,1.9
5246,2021-05-07,1400,30.3,70,2
5247,2021-05-07,1500,31.7,63,2.4
5248,2021-05-07,1600,32.4,60,2.5
5249,2021-05-07,1700,33.6,54,1.9
5250,2021-05-07,1800,32.5,56,1.1
5251,2021-05-07,1900,25.2,93,2.2
5252,2021-05-07,2000,26,95,0.8
5253,2021-05-07,2100,26,95,0.1
5254,2021-05-07,2200,25.4,95,0.1
5255,2021-05-07,2300,25.6,90,0.1
5256,2021-05-08,0000,24.8,97,0.1
5257,2021-05-08,0100,25.1,96,0.7
5258,2021-05-08,0200,24.6,98,0
5259,2021-05-08,0300,24.5,99,0
5260,2021-05-08,0400,24.4,99,0
5261,2021-05-08,0500,24.2,99,0
5262,2021-05-08,0600,23.8,99,0
5263,2021-05-08,0700,23.8,99,0.4
5264,2021-05-08,0800,23.9,100,0
5265,2021-05-08,0900,23.7,100,0
5266,2021-05-08,1000,24.2,99,0.2
5267,2021-05-08,1100,26.3,94,1
5268,2021-05-08,1200,28.9,76,1.6
5269,2021-05-08,1300,29.9,70,2
5270,2021-05-08,1400,30.6,65,0.8
5271,2021-05-08,1500,32.1,62,0.7
5272,2021-05-08,1600,31.6,60,1.1
5273,2021-05-08,1700,31.4,66,1.6
5274,2021-05-08,1800,29.4,76,2.3
5275,2021-05-08,1900,24.2,99,0.1
5276,2021-05-08,2000,25.3,99,0
5277,2021-05-08,2100,25.4,97,0.3
5278,2021-05-08,2200,24.9,98,0.1
5279,2021-05-08,2300,24.6,99,0.2
5280,2021-05-09,0000,24.5,98,0
5281,2021-05-09,0100,24.7,98,0.4
5282,2021-05-09,0200,24.5,99,0.1
5283,2021-05-09,0300,24.4,99,0
5284,2021-05-09,0400,24.2,99,0
5285,2021-05-09,0500,24.3,99,0.6
5286,2021-05-09,0600,23.9,100,0.3
5287,2021-05-09,0700,23.8,100,0.2
5288,2021-05-09,0800,23.6,100,0
5289,2021-05-09,0900,23.4,100,0
5290,2021-05-09,1000,23.8,100,0
5291,2021-05-09,1100,26,93,0.6
5292,2021-05-09,1200,28.8,76,0.9
5293,2021-05-09,1300,29.5,76,1.3
5294,2021-05-09,1400,32.4,61,1.1
5295,2021-05-09,1500,30.1,71,1.1
5296,2021-05-09,1600,31,66,0.6
5297,2021-05-09,1700,33,55,0.8
5298,2021-05-09,1800,30.4,66,1.6
5299,2021-05-09,1900,26.5,93,1
5300,2021-05-09,2000,26.5,91,1.2
5301,2021-05-09,2100,26,93,0.9
5302,2021-05-09,2200,25.5,96,2.6
5303,2021-05-09,2300,25.1,98,0.7
5304,2021-05-10,0000,25.2,98,0
5305,2021-05-10,0100,25,99,0
5306,2021-05-10,0200,24.8,99,0.1
5307,2021-05-10,0300,24.8,98,0
5308,2021-05-10,0400,24.9,99,0
5309,2021-05-10,0500,24.5,99,0
5310,2021-05-10,0600,24.4,99,0
5311,2021-05-10,0700,24.5,99,0
5312,2021-05-10,0800,24.5,99,0.1
5313,2021-05-10,0900,24.5,99,0.1
5314,2021-05-10,1000,24.8,99,0.2
5315,2021-05-10,1100,26.8,90,0.6
5316,2021-05-10,1200,28,77,1.8
5317,2021-05-10,1300,29.3,75,2.2
5318,2021-05-10,1400,30.6,67,2.2
5319,2021-05-10,1500,31.1,64,2.7
5320,2021-05-10,1600,31.8,65,2.1
5321,2021-05-10,1700,32.7,60,2.1
5322,2021-05-10,1800,30.5,68,2.4
5323,2021-05-10,1900,32.6,57,1.3
5324,2021-05-10,2000,28.5,75,1.7
5325,2021-05-10,2100,26,94,0
5326,2021-05-10,2200,23.5,99,2.6
5327,2021-05-10,2300,24.3,100,0.1
5328,2021-05-11,0000,24.5,100,0.1
5329,2021-05-11,0100,24.3,100,0.7
5330,2021-05-11,0200,24.3,100,0
5331,2021-05-11,0300,24.4,100,0.1
5332,2021-05-11,0400,24.5,100,0
5333,2021-05-11,0500,24.5,100,0
5334,2021-05-11,0600,23.9,99,0.2
5335,2021-05-11,0700,23.8,99,0
5336,2021-05-11,0800,23.7,100,0.1
5337,2021-05-11,0900,23.2,100,0
5338,2021-05-11,1000,23.4,100,0
5339,2021-05-11,1100,24.4,98,0
5340,2021-05-11,1200,27.1,79,0
5341,2021-05-11,1300,28.4,78,0
5342,2021-05-11,1400,29.9,71,1.9
5343,2021-05-11,1500,30.5,68,2
5344,2021-05-11,1600,28.6,76,2.4
5345,2021-05-11,1700,29.7,69,0
5346,2021-05-11,1800,30,71,0.7
5347,2021-05-11,1900,25.1,97,0.1
5348,2021-05-11,2000,25.1,98,0.2
5349,2021-05-11,2100,25.2,96,0.1
5350,2021-05-11,2200,25,97,0
5351,2021-05-11,2300,25.1,98,0.1
5352,2021-05-12,0000,24.8,98,0.7
5353,2021-05-12,0100,24.6,98,1.1
5354,2021-05-12,0200,24.4,98,0
5355,2021-05-12,0300,24.5,98,0
5356,2021-05-12,0400,24.4,98,0
5357,2021-05-12,0500,24.3,98,0
5358,2021-05-12,0600,24.1,99,0
5359,2021-05-12,0700,24.1,99,0
5360,2021-05-12,0800,23.9,99,0
5361,2021-05-12,0900,24,99,0
5362,2021-05-12,1000,24.3,99,0
5363,2021-05-12,1100,25.9,86,0.3
5364,2021-05-12,1200,26.9,89,1
5365,2021-05-12,1300,26.8,91,1.2
5366,2021-05-12,1400,29,73,1.8
5367,2021-05-12,1500,29.1,70,2.8
5368,2021-05-12,1600,29.1,69,2.1
5369,2021-05-12,1700,30.4,67,1.2
5370,2021-05-12,1800,30.4,64,1
5371,2021-05-12,1900,30.2,64,1.6
5372,2021-05-12,2000,29,71,1.1
5373,2021-05-12,2100,24.4,99,0.2
5374,2021-05-12,2200,25.2,98,0.6
5375,2021-05-12,2300,25.3,99,0.1
5376,2021-05-13,0000,25.2,99,0.1
5377,2021-05-13,0100,25.1,99,0
5378,2021-05-13,0200,24.5,99,0
5379,2021-05-13,0300,24.5,99,0
5380,2021-05-13,0400,24.7,99,0
5381,2021-05-13,0500,24.5,99,0
5382,2021-05-13,0600,24.6,99,0
5383,2021-05-13,0700,24.7,99,0
5384,2021-05-13,0800,24.7,99,0
5385,2021-05-13,0900,24.6,100,0
5386,2021-05-13,1000,24.8,100,0
5387,2021-05-13,1100,26.4,96,0.1
5388,2021-05-13,1200,27.9,78,0.1
5389,2021-05-13,1300,29,76,0.3
5390,2021-05-13,1400,29.7,68,1.1
5391,2021-05-13,1500,30.7,66,0.4
5392,2021-05-13,1600,30.5,66,1.2
5393,2021-05-13,1700,30.4,67,0.1
5394,2021-05-13,1800,30.8,65,0.3
5395,2021-05-13,1900,31.4,65,1
5396,2021-05-13,2000,30.3,67,1.4
5397,2021-05-13,2100,27.5,88,1.1
5398,2021-05-13,2200,23,100,2.4
5399,2021-05-13,2300,23.8,99,0.7
5400,2021-05-14,0000,23.9,100,0.2
5401,2021-05-14,0100,24.2,100,0
5402,2021-05-14,0200,24.1,100,0.2
5403,2021-05-14,0300,24,100,0
5404,2021-05-14,0400,24,100,0
5405,2021-05-14,0500,24,100,0
5406,2021-05-14,0600,24,100,0
5407,2021-05-14,0700,23.9,100,0
5408,2021-05-14,0800,23.8,100,0
5409,2021-05-14,0900,23.7,100,0
5410,2021-05-14,1000,24.4,100,0
5411,2021-05-14,1100,25.2,100,0
5412,2021-05-14,1200,27.6,82,0.5
5413,2021-05-14,1300,28.7,75,0.4
5414,2021-05-14,1400,29.2,73,0.2
5415,2021-05-14,1500,30.4,70,0.4
5416,2021-05-14,1600,29.1,75,0.5
5417,2021-05-14,1700,29.4,72,0.7
5418,2021-05-14,1800,30.3,70,1.2
5419,2021-05-14,1900,29.8,72,1.4
5420,2021-05-14,2000,28.7,71,1.4
5421,2021-05-14,2100,23.7,100,1.6
5422,2021-05-14,2200,23.6,100,1.6
5423,2021-05-14,2300,23.6,99,0.4
5424,2021-05-15,0000,23.5,100,0
5425,2021-05-15,0100,23.7,100,0
5426,2021-05-15,0200,23.7,100,0
5427,2021-05-15,0300,23.7,100,0
5428,2021-05-15,0400,23.6,100,0.1
5429,2021-05-15,0500,23.6,100,0.1
5430,2021-05-15,0600,23.9,100,0
5431,2021-05-15,0700,23.6,100,0
5432,2021-05-15,0800,23.7,100,0
5433,2021-05-15,0900,23.8,100,0
5434,2021-05-15,1000,24.1,100,0
5435,2021-05-15,1100,24.7,99,0.7
5436,2021-05-15,1200,25.8,92,1.9
5437,2021-05-15,1300,25.7,93,2
5438,2021-05-15,1400,25.3,98,1.3
5439,2021-05-15,1500,26.2,88,1.5
5440,2021-05-15,1600,26.5,88,1.5
5441,2021-05-15,1700,27.6,81,1.1
5442,2021-05-15,1800,27.9,78,0.3
5443,2021-05-15,1900,27.7,76,0
5444,2021-05-15,2000,23.9,98,1.5
5445,2021-05-15,2100,23.7,99,0.3
5446,2021-05-15,2200,23.7,99,0
5447,2021-05-15,2300,23.8,100,0
5448,2021-05-16,0000,23.7,100,0.1
5449,2021-05-16,0100,23.6,100,0
5450,2021-05-16,0200,23.6,100,0.3
5451,2021-05-16,0300,23.7,100,0
5452,2021-05-16,0400,23.6,100,0
5453,2021-05-16,0500,23.6,100,0
5454,2021-05-16,0600,23.6,100,0
5455,2021-05-16,0700,23.6,100,0
5456,2021-05-16,0800,23.6,100,0
5457,2021-05-16,0900,23.6,100,0
5458,2021-05-16,1000,24,100,0
5459,2021-05-16,1100,24.9,100,0.5
5460,2021-05-16,1200,26.8,82,1.6
5461,2021-05-16,1300,28.7,72,0.5
5462,2021-05-16,1400,29.5,66,1.5
5463,2021-05-16,1500,31.6,61,0.6
5464,2021-05-16,1600,30.7,62,2.3
5465,2021-05-16,1700,31,67,2.1
5466,2021-05-16,1800,31.5,60,1.4
5467,2021-05-16,1900,29,71,0.9
5468,2021-05-16,2000,29.3,72,0.6
5469,2021-05-16,2100,26.7,91,0.4
5470,2021-05-16,2200,26.8,92,0.3
5471,2021-05-16,2300,24.7,98,2.7
5472,2021-05-17,0000,24.8,99,0.1
5473,2021-05-17,0100,24.6,100,0.6
5474,2021-05-17,0200,23.7,100,0
5475,2021-05-17,0300,23.8,100,0
5476,2021-05-17,0400,23.7,100,0.2
5477,2021-05-17,0500,23.7,100,0.1
5478,2021-05-17,0600,23.8,100,0.1
5479,2021-05-17,0700,23.8,100,0
5480,2021-05-17,0800,23.8,100,0
5481,2021-05-17,0900,23.9,100,0
5482,2021-05-17,1000,24.1,100,0
5483,2021-05-17,1100,24.4,100,0.2
5484,2021-05-17,1200,24.2,99,3.4
5485,2021-05-17,1300,23.6,96,2.6
5486,2021-05-17,1400,23.4,98,2
5487,2021-05-17,1500,24.2,98,1.9
5488,2021-05-17,1600,26.7,87,1.1
5489,2021-05-17,1700,26.2,82,2.1
5490,2021-05-17,1800,24.3,96,2.7
5491,2021-05-17,1900,24.3,99,0.2
5492,2021-05-17,2000,24.4,99,0.6
5493,2021-05-17,2100,24.1,99,0.2
5494,2021-05-17,2200,24,100,0
5495,2021-05-17,2300,24,100,0
5496,2021-05-18,0000,23.9,100,0
5497,2021-05-18,0100,23.9,100,0
5498,2021-05-18,0200,24.1,100,0
5499,2021-05-18,0300,24.1,100,0
5500,2021-05-18,0400,24,100,0
5501,2021-05-18,0500,23.6,100,0
5502,2021-05-18,0600,23.4,100,0
5503,2021-05-18,0700,23.5,100,0
5504,2021-05-18,0800,23.5,100,0
5505,2021-05-18,0900,23.4,100,0
5506,2021-05-18,1000,23.8,100,0
5507,2021-05-18,1100,24.8,100,0.3
5508,2021-05-18,1200,27.9,78,0.2
5509,2021-05-18,1300,28,74,0.2
5510,2021-05-18,1400,28.4,76,0.8
5511,2021-05-18,1500,30.2,72,2.3
5512,2021-05-18,1600,30.7,67,1
5513,2021-05-18,1700,30.5,64,2
5514,2021-05-18,1800,32.5,57,0.5
5515,2021-05-18,1900,30.8,65,0.5
5516,2021-05-18,2000,29.1,77,1.7
5517,2021-05-18,2100,28.1,83,0.3
5518,2021-05-18,2200,27.1,88,0.2
5519,2021-05-18,2300,26.7,84,1.1
